Movie_Title,Genre,Year,Budget_Million,Box_Office_Million,IMDb_Rating,Director,Main_Actor,Runtime_Minutes
Movie 3477,Comedy,2005,13,763,5.1,Greta Gerwig,Christian Bale,174
Movie 3478,Animation,2019,39,314,8.7,Quentin Tarantino,Christian Bale,159
Movie 3479,Romance,1996,262,66,8.6,Steven Spielberg,Natalie Portman,155
Movie 3480,Thriller,1988,3,826,5.9,Steven Spielberg,Natalie Portman,104
Movie 3481,Documentary,2014,190,324,7.3,Sofia Coppola,Scarlett Johansson,167
Movie 3482,Sci-Fi,2015,20,366,6.0,Greta Gerwig,Meryl Streep,122
Movie 3483,Comedy,2013,166,420,6.3,Sofia Coppola,Natalie Portman,141
Movie 3484,Action,2009,194,641,5.3,Martin Scorsese,Natalie Portman,127
Movie 3485,Documentary,2022,285,502,4.7,Jordan Peele,Scarlett Johansson,145
Movie 3486,Sci-Fi,2000,21,92,4.0,Martin Scorsese,Robert Downey Jr.,166
Movie 3487,Action,2007,226,669,9.1,Christopher Nolan,Natalie Portman,175
Movie 3488,Romance,2005,37,737,7.8,Steven Spielberg,Christian Bale,88
Movie 3489,Drama,2010,29,480,4.7,Martin Scorsese,Christian Bale,175
Movie 3490,Thriller,1991,154,222,7.5,Christopher Nolan,Denzel Washington,89
Movie 3491,Thriller,2016,18,95,3.9,Steven Spielberg,Tom Hanks,108
Movie 3492,Sci-Fi,2000,164,624,7.3,Quentin Tarantino,Scarlett Johansson,83
Movie 3493,Sci-Fi,2004,113,186,8.2,Martin Scorsese,Leonardo DiCaprio,174
Movie 3494,Comedy,2023,11,459,7.9,Greta Gerwig,Emma Stone,174
Movie 3495,Action,2015,186,652,7.5,Steven Spielberg,Tom Hanks,92
Movie 3496,Thriller,2000,28,735,6.4,Martin Scorsese,Tom Hanks,162
Movie 3497,Documentary,2022,40,504,5.9,Quentin Tarantino,Robert Downey Jr.,85
Movie 3498,Comedy,2015,258,460,8.0,Sofia Coppola,Emma Stone,136
Movie 3499,Horror,1998,230,259,6.1,Martin Scorsese,Robert Downey Jr.,94
Movie 3500,Thriller,1981,215,50,7.9,Steven Spielberg,Leonardo DiCaprio,81
Movie 3501,Romance,2007,222,440,3.5,Denis Villeneuve,Leonardo DiCaprio,173
Movie 3502,Action,1981,236,135,7.2,Quentin Tarantino,Brad Pitt,113
Movie 3503,Thriller,2017,175,950,3.8,Jordan Peele,Christian Bale,178
Movie 3504,Sci-Fi,1997,159,368,7.3,Martin Scorsese,Tom Hanks,116
Movie 3505,Action,2012,110,904,3.6,Christopher Nolan,Brad Pitt,169
Movie 3506,Animation,2016,92,983,7.5,Greta Gerwig,Leonardo DiCaprio,162
Movie 3507,Romance,2016,64,845,5.0,Christopher Nolan,Christian Bale,174
Movie 3508,Horror,2013,179,59,6.1,Wes Anderson,Robert Downey Jr.,139
Movie 3509,Action,1984,166,650,3.5,Martin Scorsese,Christian Bale,142
Movie 3510,Sci-Fi,2014,136,84,6.5,Sofia Coppola,Christian Bale,90
Movie 3511,Action,1988,229,210,4.1,Denis Villeneuve,Christian Bale,108
Movie 3512,Action,1983,25,605,6.1,Quentin Tarantino,Scarlett Johansson,97
Movie 3513,Documentary,2015,146,51,7.8,Denis Villeneuve,Christian Bale,111
Movie 3514,Action,2023,101,600,6.6,Christopher Nolan,Denzel Washington,169
Movie 3515,Drama,2009,81,725,3.7,Greta Gerwig,Leonardo DiCaprio,90
Movie 3516,Action,1987,234,561,4.4,Christopher Nolan,Tom Hanks,83
Movie 3517,Comedy,1980,271,316,4.3,Greta Gerwig,Christian Bale,129
Movie 3518,Comedy,1992,102,976,5.0,Jordan Peele,Robert Downey Jr.,120
Movie 3519,Thriller,2017,113,932,5.5,Denis Villeneuve,Meryl Streep,91
Movie 3520,Animation,2020,118,308,8.0,Greta Gerwig,Scarlett Johansson,152
Movie 3521,Action,1997,26,271,8.5,Jordan Peele,Christian Bale,161
Movie 3522,Horror,1985,17,711,5.5,Denis Villeneuve,Leonardo DiCaprio,95
Movie 3523,Thriller,1991,249,47,4.1,Martin Scorsese,Leonardo DiCaprio,146
Movie 3524,Animation,1998,285,285,4.4,Martin Scorsese,Emma Stone,157
Movie 3525,Romance,1981,262,806,4.1,Quentin Tarantino,Denzel Washington,93
Movie 3526,Comedy,1988,27,793,8.4,Martin Scorsese,Brad Pitt,129
Movie 3527,Horror,2017,44,817,9.5,Christopher Nolan,Scarlett Johansson,87
Movie 3528,Comedy,1982,195,617,9.0,Martin Scorsese,Meryl Streep,104
Movie 3529,Sci-Fi,1986,238,951,5.5,Jordan Peele,Brad Pitt,103
Movie 3530,Drama,2001,256,990,7.1,Christopher Nolan,Tom Hanks,151
Movie 3531,Horror,1993,55,663,6.8,Jordan Peele,Emma Stone,110
Movie 3532,Romance,2015,156,384,8.4,Denis Villeneuve,Leonardo DiCaprio,114
Movie 3533,Action,1982,276,932,4.4,Christopher Nolan,Scarlett Johansson,106
Movie 3534,Drama,1996,115,435,9.2,Martin Scorsese,Robert Downey Jr.,115
Movie 3535,Drama,2011,260,44,7.1,Jordan Peele,Denzel Washington,145
Movie 3536,Drama,2002,162,402,7.9,Jordan Peele,Meryl Streep,137
Movie 3537,Sci-Fi,2020,127,760,4.0,Wes Anderson,Emma Stone,178
Movie 3538,Documentary,2023,116,907,8.4,Christopher Nolan,Scarlett Johansson,113
Movie 3539,Action,2015,107,466,6.2,Quentin Tarantino,Tom Hanks,75
Movie 3540,Comedy,2007,12,594,9.4,Denis Villeneuve,Christian Bale,110
Movie 3541,Thriller,2003,63,151,5.6,Denis Villeneuve,Denzel Washington,122
Movie 3542,Animation,1981,13,87,5.4,Sofia Coppola,Christian Bale,112
Movie 3543,Romance,1993,175,129,6.5,Sofia Coppola,Brad Pitt,141
Movie 3544,Sci-Fi,1998,138,816,7.5,Martin Scorsese,Emma Stone,137
Movie 3545,Comedy,2007,251,338,8.0,Wes Anderson,Denzel Washington,105
Movie 3546,Animation,1989,55,458,4.3,James Cameron,Denzel Washington,116
Movie 3547,Comedy,1993,60,100,8.5,Denis Villeneuve,Christian Bale,137
Movie 3548,Action,1988,224,791,7.2,James Cameron,Scarlett Johansson,89
Movie 3549,Action,2015,160,628,9.1,James Cameron,Emma Stone,153
Movie 3550,Thriller,2018,220,118,7.9,Greta Gerwig,Tom Hanks,93
Movie 3551,Sci-Fi,2004,139,881,7.9,James Cameron,Meryl Streep,127
Movie 3552,Action,2006,43,144,4.9,Greta Gerwig,Natalie Portman,146
Movie 3553,Animation,1992,276,673,9.3,Denis Villeneuve,Brad Pitt,104
Movie 3554,Drama,2004,117,822,7.6,Martin Scorsese,Leonardo DiCaprio,121
Movie 3555,Animation,1993,184,980,6.9,Wes Anderson,Denzel Washington,130
Movie 3556,Comedy,1991,205,68,4.4,Denis Villeneuve,Scarlett Johansson,86
Movie 3557,Drama,2004,87,149,8.0,Sofia Coppola,Natalie Portman,125
Movie 3558,Thriller,1980,223,496,8.8,Sofia Coppola,Emma Stone,149
Movie 3559,Drama,2002,219,205,5.6,Wes Anderson,Meryl Streep,128
Movie 3560,Romance,1982,212,264,4.7,Christopher Nolan,Robert Downey Jr.,78
Movie 3561,Comedy,1993,29,267,4.6,Quentin Tarantino,Emma Stone,139
Movie 3562,Drama,2017,179,372,5.9,Greta Gerwig,Meryl Streep,77
Movie 3563,Documentary,1991,203,821,5.0,Steven Spielberg,Scarlett Johansson,119
Movie 3564,Comedy,2007,77,472,9.0,Christopher Nolan,Natalie Portman,129
Movie 3565,Thriller,1986,145,868,6.1,Martin Scorsese,Leonardo DiCaprio,154
Movie 3566,Romance,1985,94,27,7.7,Denis Villeneuve,Tom Hanks,90
Movie 3567,Thriller,2015,257,470,4.9,Quentin Tarantino,Natalie Portman,104
Movie 3568,Thriller,1983,149,448,9.1,Christopher Nolan,Denzel Washington,176
Movie 3569,Thriller,2022,192,559,7.4,Greta Gerwig,Leonardo DiCaprio,132
Movie 3570,Drama,1990,100,206,5.7,Sofia Coppola,Meryl Streep,106
Movie 3571,Horror,1983,157,880,7.6,Jordan Peele,Natalie Portman,106
Movie 3572,Comedy,1985,279,18,5.8,Steven Spielberg,Scarlett Johansson,94
Movie 3573,Comedy,2008,169,408,4.3,Denis Villeneuve,Denzel Washington,114
Movie 3574,Horror,1983,101,266,4.2,Wes Anderson,Christian Bale,120
Movie 3575,Documentary,2010,46,88,8.0,Wes Anderson,Leonardo DiCaprio,178
Movie 3576,Action,1980,203,75,7.5,James Cameron,Emma Stone,150
Movie 3577,Comedy,2004,197,458,5.6,Jordan Peele,Meryl Streep,137
Movie 3578,Comedy,2007,202,145,4.8,Greta Gerwig,Natalie Portman,113
Movie 3579,Horror,2015,29,102,8.5,Sofia Coppola,Natalie Portman,79
Movie 3580,Horror,2017,239,620,5.9,Christopher Nolan,Christian Bale,118
Movie 3581,Horror,2022,76,295,3.9,Christopher Nolan,Denzel Washington,93
Movie 3582,Sci-Fi,2013,132,776,7.5,Greta Gerwig,Tom Hanks,80
Movie 3583,Thriller,2000,68,322,8.4,Greta Gerwig,Denzel Washington,103
Movie 3584,Documentary,1987,217,471,4.7,Quentin Tarantino,Meryl Streep,155
Movie 3585,Action,2020,251,38,8.7,Denis Villeneuve,Scarlett Johansson,127
Movie 3586,Animation,1999,10,354,6.1,Wes Anderson,Leonardo DiCaprio,127
Movie 3587,Sci-Fi,1994,172,331,8.6,Quentin Tarantino,Natalie Portman,153
Movie 3588,Drama,2008,212,929,6.5,Wes Anderson,Tom Hanks,114
Movie 3589,Action,1989,159,213,4.2,Quentin Tarantino,Denzel Washington,149
Movie 3590,Animation,1990,239,781,4.5,Jordan Peele,Tom Hanks,159
Movie 3591,Sci-Fi,1980,9,983,3.9,Greta Gerwig,Christian Bale,104
Movie 3592,Horror,1997,215,672,7.1,Steven Spielberg,Natalie Portman,96
Movie 3593,Documentary,2016,229,171,9.4,Christopher Nolan,Tom Hanks,92
Movie 3594,Thriller,2017,115,985,5.6,Wes Anderson,Robert Downey Jr.,147
Movie 3595,Drama,2004,20,725,4.0,Quentin Tarantino,Leonardo DiCaprio,163
Movie 3596,Action,1985,130,326,4.5,Jordan Peele,Christian Bale,174
Movie 3597,Thriller,2002,178,237,5.8,Greta Gerwig,Robert Downey Jr.,85
Movie 3598,Horror,1987,84,8,8.2,Wes Anderson,Emma Stone,178
Movie 3599,Thriller,1992,113,628,7.0,Sofia Coppola,Meryl Streep,176
Movie 3600,Thriller,1999,180,413,4.0,Quentin Tarantino,Emma Stone,115
Movie 3601,Drama,1999,70,436,7.7,Jordan Peele,Robert Downey Jr.,140
Movie 3602,Documentary,2020,102,194,8.2,Sofia Coppola,Robert Downey Jr.,139
Movie 3603,Thriller,2009,100,731,7.2,Quentin Tarantino,Natalie Portman,164
Movie 3604,Animation,1999,116,986,4.0,Sofia Coppola,Scarlett Johansson,77
Movie 3605,Sci-Fi,1990,114,401,3.8,Steven Spielberg,Scarlett Johansson,165
Movie 3606,Comedy,1986,106,151,5.6,Quentin Tarantino,Tom Hanks,123
Movie 3607,Drama,1994,284,768,3.9,Christopher Nolan,Robert Downey Jr.,75
Movie 3608,Comedy,2014,73,400,7.0,Christopher Nolan,Scarlett Johansson,121
Movie 3609,Horror,1995,274,383,6.6,Sofia Coppola,Scarlett Johansson,88
Movie 3610,Drama,2022,108,24,8.1,Martin Scorsese,Meryl Streep,168
Movie 3611,Thriller,2006,34,56,5.2,Wes Anderson,Meryl Streep,99
Movie 3612,Thriller,2022,5,433,9.2,Jordan Peele,Brad Pitt,178
Movie 3613,Animation,1990,168,219,5.3,Sofia Coppola,Tom Hanks,84
Movie 3614,Animation,2016,22,489,8.2,Sofia Coppola,Emma Stone,113
Movie 3615,Comedy,1981,201,298,4.3,Quentin Tarantino,Robert Downey Jr.,130
Movie 3616,Comedy,2013,191,977,7.9,Greta Gerwig,Natalie Portman,166
Movie 3617,Thriller,1988,115,29,5.8,Denis Villeneuve,Tom Hanks,168
Movie 3618,Thriller,1989,179,127,5.4,Christopher Nolan,Robert Downey Jr.,150
Movie 3619,Animation,2012,256,442,9.1,Martin Scorsese,Scarlett Johansson,160
Movie 3620,Sci-Fi,2006,165,26,7.3,Quentin Tarantino,Scarlett Johansson,114
Movie 3621,Comedy,2019,241,759,6.4,Greta Gerwig,Meryl Streep,81
Movie 3622,Horror,2013,262,258,4.3,Martin Scorsese,Meryl Streep,82
Movie 3623,Drama,2023,145,908,5.1,Quentin Tarantino,Robert Downey Jr.,158
Movie 3624,Thriller,1993,18,664,8.9,Steven Spielberg,Meryl Streep,119
Movie 3625,Documentary,2010,103,137,6.7,Martin Scorsese,Emma Stone,169
Movie 3626,Sci-Fi,1997,178,731,6.1,James Cameron,Tom Hanks,140
Movie 3627,Drama,1986,78,735,6.5,Sofia Coppola,Leonardo DiCaprio,139
Movie 3628,Animation,2011,124,245,5.5,Jordan Peele,Tom Hanks,139
Movie 3629,Animation,1987,209,850,3.7,Martin Scorsese,Meryl Streep,103
Movie 3630,Romance,2010,266,332,7.4,Quentin Tarantino,Robert Downey Jr.,150
Movie 3631,Thriller,2021,130,980,7.0,Christopher Nolan,Emma Stone,116
Movie 3632,Drama,2014,156,274,4.2,Jordan Peele,Tom Hanks,164
Movie 3633,Action,2019,159,771,6.3,Quentin Tarantino,Scarlett Johansson,132
Movie 3634,Thriller,1992,146,400,9.1,Martin Scorsese,Denzel Washington,153
Movie 3635,Horror,1982,85,635,8.7,Sofia Coppola,Scarlett Johansson,82
Movie 3636,Documentary,2017,46,213,6.4,Quentin Tarantino,Tom Hanks,158
Movie 3637,Horror,1995,69,529,9.3,Denis Villeneuve,Emma Stone,82
Movie 3638,Animation,2001,147,103,9.4,Quentin Tarantino,Emma Stone,93
Movie 3639,Comedy,1984,192,654,7.1,Greta Gerwig,Denzel Washington,107
Movie 3640,Documentary,1986,55,836,6.8,Greta Gerwig,Meryl Streep,165
Movie 3641,Animation,1983,130,488,6.8,James Cameron,Natalie Portman,135
Movie 3642,Action,1986,46,465,7.5,Greta Gerwig,Brad Pitt,134
Movie 3643,Thriller,2015,128,64,7.4,Wes Anderson,Christian Bale,99
Movie 3644,Action,1985,88,559,4.7,James Cameron,Tom Hanks,105
Movie 3645,Animation,1998,3,223,5.9,Jordan Peele,Natalie Portman,164
Movie 3646,Romance,2020,176,268,5.8,Quentin Tarantino,Brad Pitt,139
Movie 3647,Horror,2001,214,216,9.1,Jordan Peele,Brad Pitt,177
Movie 3648,Action,1997,248,307,4.3,Martin Scorsese,Robert Downey Jr.,87
Movie 3649,Comedy,1980,256,332,4.3,Jordan Peele,Emma Stone,92
Movie 3650,Horror,2005,98,700,9.1,Christopher Nolan,Denzel Washington,168
Movie 3651,Sci-Fi,2012,284,413,6.9,Quentin Tarantino,Meryl Streep,94
Movie 3652,Comedy,2017,141,63,8.6,Christopher Nolan,Robert Downey Jr.,104
Movie 3653,Action,1981,33,998,6.5,Quentin Tarantino,Brad Pitt,93
Movie 3654,Horror,2010,234,769,7.5,Sofia Coppola,Brad Pitt,159
Movie 3655,Thriller,2022,256,972,5.3,Denis Villeneuve,Leonardo DiCaprio,83
Movie 3656,Documentary,2001,29,230,3.7,Quentin Tarantino,Tom Hanks,113
Movie 3657,Sci-Fi,2023,43,530,3.7,Jordan Peele,Christian Bale,93
Movie 3658,Comedy,2002,106,606,7.9,Wes Anderson,Tom Hanks,78
Movie 3659,Animation,2010,130,428,4.2,Quentin Tarantino,Christian Bale,109
Movie 3660,Animation,2013,40,217,4.9,Christopher Nolan,Emma Stone,174
Movie 3661,Comedy,2005,214,7,4.3,Steven Spielberg,Brad Pitt,101
Movie 3662,Thriller,1986,279,831,7.2,Steven Spielberg,Robert Downey Jr.,149
Movie 3663,Comedy,2011,76,394,5.7,Quentin Tarantino,Leonardo DiCaprio,127
Movie 3664,Action,1998,215,767,7.9,Jordan Peele,Natalie Portman,123
Movie 3665,Documentary,1985,70,174,3.8,Quentin Tarantino,Brad Pitt,154
Movie 3666,Documentary,1996,218,374,7.9,Sofia Coppola,Leonardo DiCaprio,119
Movie 3667,Animation,1989,12,378,4.8,Denis Villeneuve,Leonardo DiCaprio,145
Movie 3668,Sci-Fi,2005,97,390,4.7,Denis Villeneuve,Leonardo DiCaprio,121
Movie 3669,Documentary,2000,185,66,5.5,Wes Anderson,Tom Hanks,79
Movie 3670,Action,2003,124,362,4.4,Greta Gerwig,Robert Downey Jr.,97
Movie 3671,Sci-Fi,2023,299,185,5.7,Sofia Coppola,Christian Bale,147
Movie 3672,Thriller,1987,155,132,8.4,Wes Anderson,Meryl Streep,82
Movie 3673,Horror,1999,44,181,4.6,Jordan Peele,Brad Pitt,76
Movie 3674,Horror,2010,29,173,4.0,Quentin Tarantino,Leonardo DiCaprio,83
Movie 3675,Comedy,1992,208,481,6.9,Jordan Peele,Tom Hanks,80
Movie 3676,Documentary,2022,210,979,7.6,Martin Scorsese,Brad Pitt,173
Movie 3677,Comedy,2003,35,265,9.2,James Cameron,Emma Stone,154
Movie 3678,Comedy,2005,171,220,4.5,Steven Spielberg,Scarlett Johansson,125
Movie 3679,Drama,1989,277,378,4.7,Quentin Tarantino,Meryl Streep,109
Movie 3680,Animation,1995,47,899,4.1,Wes Anderson,Scarlett Johansson,110
Movie 3681,Drama,2019,29,683,4.6,Quentin Tarantino,Meryl Streep,109
Movie 3682,Documentary,1987,165,655,8.8,Steven Spielberg,Meryl Streep,105
Movie 3683,Romance,1997,98,560,5.8,Quentin Tarantino,Brad Pitt,137
Movie 3684,Sci-Fi,2017,207,623,7.5,James Cameron,Denzel Washington,84
Movie 3685,Comedy,1998,51,555,8.6,Wes Anderson,Christian Bale,140
Movie 3686,Comedy,1999,268,83,7.0,Steven Spielberg,Robert Downey Jr.,82
Movie 3687,Thriller,2006,275,49,8.3,Jordan Peele,Robert Downey Jr.,93
Movie 3688,Thriller,2014,241,160,6.9,Sofia Coppola,Robert Downey Jr.,173
Movie 3689,Comedy,1997,126,782,3.8,Wes Anderson,Scarlett Johansson,84
Movie 3690,Drama,1987,126,961,3.9,James Cameron,Robert Downey Jr.,84
Movie 3691,Comedy,1988,217,985,5.7,Quentin Tarantino,Brad Pitt,115
Movie 3692,Romance,2015,197,900,7.0,Greta Gerwig,Christian Bale,143
Movie 3693,Animation,2021,18,754,8.3,Wes Anderson,Natalie Portman,144
Movie 3694,Romance,2010,275,846,4.4,Quentin Tarantino,Natalie Portman,139
Movie 3695,Action,2015,294,113,6.6,Martin Scorsese,Scarlett Johansson,150
Movie 3696,Comedy,2009,232,700,9.1,Sofia Coppola,Natalie Portman,144
Movie 3697,Action,1982,30,349,5.9,Wes Anderson,Brad Pitt,142
Movie 3698,Horror,2014,96,777,9.1,Jordan Peele,Robert Downey Jr.,141
Movie 3699,Romance,2009,75,482,5.2,James Cameron,Denzel Washington,148
Movie 3700,Action,2001,62,38,6.2,Christopher Nolan,Natalie Portman,92
Movie 3701,Drama,1991,26,758,5.9,Quentin Tarantino,Scarlett Johansson,80
Movie 3702,Animation,2020,158,720,3.8,Wes Anderson,Leonardo DiCaprio,87
Movie 3703,Action,1983,41,260,4.8,Wes Anderson,Tom Hanks,166
Movie 3704,Drama,2000,286,630,4.6,Greta Gerwig,Natalie Portman,108
Movie 3705,Sci-Fi,2006,40,916,3.6,Martin Scorsese,Christian Bale,161
Movie 3706,Animation,2014,147,134,8.6,Sofia Coppola,Robert Downey Jr.,116
Movie 3707,Thriller,1987,68,805,9.3,Denis Villeneuve,Denzel Washington,122
Movie 3708,Action,2008,273,177,8.0,Christopher Nolan,Emma Stone,129
Movie 3709,Animation,2000,284,628,6.0,James Cameron,Christian Bale,104
Movie 3710,Animation,2006,101,376,8.1,Jordan Peele,Meryl Streep,151
Movie 3711,Comedy,2014,246,514,5.3,Steven Spielberg,Natalie Portman,175
Movie 3712,Action,1994,274,959,6.9,Jordan Peele,Leonardo DiCaprio,131
Movie 3713,Comedy,1997,19,138,6.0,Denis Villeneuve,Natalie Portman,107
Movie 3714,Action,1987,5,648,6.4,Greta Gerwig,Scarlett Johansson,127
Movie 3715,Drama,2019,236,499,3.9,Greta Gerwig,Brad Pitt,173
Movie 3716,Comedy,2008,105,816,7.9,Christopher Nolan,Christian Bale,155
Movie 3717,Documentary,1991,215,755,4.3,Jordan Peele,Tom Hanks,170
Movie 3718,Action,2002,211,953,7.8,Jordan Peele,Denzel Washington,101
Movie 3719,Action,1992,183,84,8.9,Steven Spielberg,Natalie Portman,101
Movie 3720,Animation,2004,34,981,6.5,Quentin Tarantino,Meryl Streep,102
Movie 3721,Animation,1986,174,358,4.3,Steven Spielberg,Christian Bale,111
Movie 3722,Drama,1994,25,78,5.1,James Cameron,Meryl Streep,136
Movie 3723,Documentary,2010,264,184,4.5,Quentin Tarantino,Denzel Washington,170
Movie 3724,Documentary,1985,165,372,5.4,Wes Anderson,Brad Pitt,77
Movie 3725,Drama,1988,32,236,4.8,Martin Scorsese,Emma Stone,80
Movie 3726,Horror,2012,220,465,4.7,Jordan Peele,Leonardo DiCaprio,105
Movie 3727,Documentary,1994,238,780,5.4,Quentin Tarantino,Meryl Streep,130
Movie 3728,Comedy,2012,273,731,4.7,Christopher Nolan,Meryl Streep,168
Movie 3729,Romance,2002,181,461,3.9,Wes Anderson,Leonardo DiCaprio,163
Movie 3730,Comedy,1989,277,726,9.0,Greta Gerwig,Natalie Portman,174
Movie 3731,Documentary,2020,21,18,4.0,Wes Anderson,Natalie Portman,142
Movie 3732,Horror,1990,124,185,8.3,Denis Villeneuve,Emma Stone,105
Movie 3733,Horror,2010,1,91,5.9,Sofia Coppola,Robert Downey Jr.,112
Movie 3734,Sci-Fi,2005,204,694,5.6,Wes Anderson,Emma Stone,162
Movie 3735,Action,2001,179,569,4.2,Denis Villeneuve,Robert Downey Jr.,160
Movie 3736,Action,2019,237,185,8.7,Christopher Nolan,Emma Stone,172
Movie 3737,Sci-Fi,1989,244,357,3.8,Sofia Coppola,Leonardo DiCaprio,81
Movie 3738,Horror,1982,21,763,5.8,Martin Scorsese,Emma Stone,100
Movie 3739,Action,2007,197,607,5.2,Christopher Nolan,Denzel Washington,83
Movie 3740,Horror,2023,242,894,4.1,Denis Villeneuve,Leonardo DiCaprio,132
Movie 3741,Romance,1994,118,172,5.9,Denis Villeneuve,Christian Bale,137
Movie 3742,Action,1986,173,37,8.6,Quentin Tarantino,Brad Pitt,82
Movie 3743,Action,1986,45,886,8.7,James Cameron,Brad Pitt,147
Movie 3744,Sci-Fi,1994,177,183,8.0,Quentin Tarantino,Natalie Portman,172
Movie 3745,Horror,2019,45,444,4.3,Sofia Coppola,Tom Hanks,166
Movie 3746,Animation,2015,196,273,7.0,Quentin Tarantino,Natalie Portman,121
Movie 3747,Drama,1980,88,550,8.5,Greta Gerwig,Christian Bale,129
Movie 3748,Animation,2019,215,429,7.9,James Cameron,Denzel Washington,76
Movie 3749,Action,1994,144,350,5.7,James Cameron,Brad Pitt,149
Movie 3750,Sci-Fi,1988,76,587,5.0,Sofia Coppola,Denzel Washington,173
Movie 3751,Thriller,1984,122,653,6.1,Denis Villeneuve,Scarlett Johansson,129
Movie 3752,Documentary,2004,30,680,9.3,Christopher Nolan,Brad Pitt,76
Movie 3753,Thriller,2010,181,199,8.9,James Cameron,Emma Stone,82
Movie 3754,Documentary,2004,251,814,4.3,Jordan Peele,Emma Stone,153
Movie 3755,Thriller,2014,157,508,6.6,Jordan Peele,Natalie Portman,128
Movie 3756,Romance,1982,278,565,9.5,Wes Anderson,Meryl Streep,127
Movie 3757,Drama,2004,139,290,6.7,Martin Scorsese,Natalie Portman,164
Movie 3758,Action,2003,277,177,4.6,Greta Gerwig,Emma Stone,149
Movie 3759,Horror,1989,39,169,4.4,Steven Spielberg,Robert Downey Jr.,116
Movie 3760,Action,2006,173,618,5.0,Denis Villeneuve,Meryl Streep,164
Movie 3761,Sci-Fi,2019,131,72,8.9,Greta Gerwig,Scarlett Johansson,142
Movie 3762,Romance,1986,144,485,3.6,Martin Scorsese,Meryl Streep,97
Movie 3763,Romance,1984,224,837,8.0,Steven Spielberg,Emma Stone,122
Movie 3764,Comedy,2004,283,91,6.4,Denis Villeneuve,Emma Stone,136
Movie 3765,Thriller,1996,227,646,9.2,Martin Scorsese,Leonardo DiCaprio,83
Movie 3766,Documentary,2000,254,96,6.0,James Cameron,Meryl Streep,139
Movie 3767,Sci-Fi,1981,32,758,7.7,Greta Gerwig,Tom Hanks,94
Movie 3768,Documentary,1990,223,386,6.7,Wes Anderson,Denzel Washington,76
Movie 3769,Animation,2015,70,941,9.5,Greta Gerwig,Tom Hanks,126
Movie 3770,Drama,1996,39,81,8.2,Christopher Nolan,Tom Hanks,99
Movie 3771,Comedy,1984,63,315,3.9,Quentin Tarantino,Denzel Washington,142
Movie 3772,Comedy,2012,13,954,9.4,Quentin Tarantino,Scarlett Johansson,139
Movie 3773,Animation,1993,189,46,4.8,Wes Anderson,Scarlett Johansson,121
Movie 3774,Action,2003,147,432,3.6,Martin Scorsese,Leonardo DiCaprio,118
Movie 3775,Comedy,2006,178,861,7.0,Christopher Nolan,Natalie Portman,99
Movie 3776,Thriller,1987,83,172,7.1,Greta Gerwig,Natalie Portman,159
Movie 3777,Drama,2015,186,696,9.2,Wes Anderson,Meryl Streep,179
Movie 3778,Thriller,1992,94,208,8.6,Quentin Tarantino,Natalie Portman,78
Movie 3779,Animation,1991,183,171,8.2,Greta Gerwig,Tom Hanks,85
Movie 3780,Sci-Fi,1995,267,707,9.4,Sofia Coppola,Natalie Portman,111
Movie 3781,Thriller,2000,53,971,9.4,Steven Spielberg,Brad Pitt,144
Movie 3782,Documentary,2000,252,505,3.5,Steven Spielberg,Tom Hanks,80
Movie 3783,Documentary,2023,185,133,9.3,Martin Scorsese,Christian Bale,117
Movie 3784,Documentary,2015,79,99,5.9,Martin Scorsese,Leonardo DiCaprio,82
Movie 3785,Drama,1996,49,746,7.4,James Cameron,Tom Hanks,105
Movie 3786,Documentary,2007,196,943,6.3,Denis Villeneuve,Scarlett Johansson,126
Movie 3787,Romance,2009,166,401,8.5,Denis Villeneuve,Tom Hanks,174
Movie 3788,Animation,2017,287,441,5.6,Quentin Tarantino,Emma Stone,154
Movie 3789,Animation,1981,80,980,8.1,Sofia Coppola,Scarlett Johansson,162
Movie 3790,Action,1999,57,632,5.0,Christopher Nolan,Scarlett Johansson,88
Movie 3791,Drama,2003,92,231,5.3,Christopher Nolan,Tom Hanks,139
Movie 3792,Romance,2000,210,513,4.2,Sofia Coppola,Leonardo DiCaprio,154
Movie 3793,Thriller,1999,216,961,8.6,Jordan Peele,Meryl Streep,95
Movie 3794,Sci-Fi,2021,177,664,9.3,Quentin Tarantino,Tom Hanks,107
